country_name,country_qid,entity,label,type,latitude,longitude
Norway,Q20,http://www.wikidata.org/entity/Q108047057,Oslo Airport tower,Control room,,
Norway,Q20,http://www.wikidata.org/entity/Q17750659,Bodø Air Traffic Control Center,Control room,,
Norway,Q20,http://www.wikidata.org/entity/Q23042656,Vardø Vessel Traffic Service Centre,Control room,,
France,Q142,http://www.wikidata.org/entity/Q3399798,Q3399798,Control room,,
Netherlands,Q55,http://www.wikidata.org/entity/Q1865071,vessel traffic service Hoek van Holland,Control room,,
United States,Q30,http://www.wikidata.org/entity/Q26315701,Sanford Naval Air Station Administration Building--Control Tower,Control room,,
Japan,Q17,http://www.wikidata.org/entity/Q11502164,Shinkansen General Control Center,Control room,,
Japan,Q17,http://www.wikidata.org/entity/Q133863735,Kobe Area Control Center,Control room,,
Japan,Q17,http://www.wikidata.org/entity/Q48744951,Fukuoka Area Control Center,Control room,,
Japan,Q17,http://www.wikidata.org/entity/Q108666227,Q108666227,Control room,,
Japan,Q17,http://www.wikidata.org/entity/Q108666229,Q108666229,Control room,,
Japan,Q17,http://www.wikidata.org/entity/Q108666769,Q108666769,Control room,,
Germany,Q183,http://www.wikidata.org/entity/Q5150032,Columbus Control Centre,Control room,,
Italy,Q38,http://www.wikidata.org/entity/Q1275301,ENAV,Control room,,
Denmark,Q35,http://www.wikidata.org/entity/Q12340415,Q12340415,Control room,,
Syria,Q858,http://www.wikidata.org/entity/Q97190349,Military Operations Command,Control room,,
Syria,Q858,http://www.wikidata.org/entity/Q104866997,Unified Military Council,Control room,,
Argentina,Q414,http://www.wikidata.org/entity/Q5761610,Córdoba Mission Control Center,Control room,,
Finland,Q33,http://www.wikidata.org/entity/Q11894964,Q11894964,Control room,,
Finland,Q33,http://www.wikidata.org/entity/Q25450807,Q25450807,Control room,,
Pakistan,Q843,http://www.wikidata.org/entity/Q6473339,Lahore Area Control Center,Control room,,
Pakistan,Q843,http://www.wikidata.org/entity/Q7125635,Pakistan Mission Control Center,Control room,,
Belgium,Q31,http://www.wikidata.org/entity/Q126727779,Machine Room,Control room,,
