country_name,country_qid,entity,label,type,latitude,longitude
United States,Q30,http://www.wikidata.org/entity/Q127304226,Centersquare,Data center,,
United States,Q30,http://www.wikidata.org/entity/Q6974619,National Oceanographic Data Center,Data center,,
United States,Q30,http://www.wikidata.org/entity/Q7073703,Oak Ridge Leadership Computing Facility,Data center,,
United States,Q30,http://www.wikidata.org/entity/Q124526182,Solar Data Analysis Center,Data center,,
France,Q142,http://www.wikidata.org/entity/Q1054195,Centre de données astronomiques de Strasbourg,Data center,,
France,Q142,http://www.wikidata.org/entity/Q2945262,Research and Technology Computing Center,Data center,,
France,Q142,http://www.wikidata.org/entity/Q105465719,Neutron Data Compilation Centre,Data center,,
United Kingdom,Q145,http://www.wikidata.org/entity/Q6953527,NERC Data Centres,Data center,,
United Kingdom,Q145,http://www.wikidata.org/entity/Q7315073,Research Computing Services,Data center,,
United Kingdom,Q145,http://www.wikidata.org/entity/Q48632515,Distributed Research using Advanced Computing (DiRAC),Data center,,
Germany,Q183,http://www.wikidata.org/entity/Q1780330,Kommunale Informationsverarbeitung Reutlingen-Ulm (KIRU),Data center,,
Germany,Q183,http://www.wikidata.org/entity/Q1780328,Kommunale Informationsverarbeitung Baden-Franken,Data center,,
Germany,Q183,http://www.wikidata.org/entity/Q55334292,Komm.ONE,Data center,,
Germany,Q183,http://www.wikidata.org/entity/Q55342974,Jülich Supercomputing Centre,Data center,,
Germany,Q183,http://www.wikidata.org/entity/Q124246670,Q124246670,Data center,,
Germany,Q183,http://www.wikidata.org/entity/Q130659763,Q130659763,Data center,,
Italy,Q38,http://www.wikidata.org/entity/Q119982151,"ICSC Centro Nazionale di Ricerca in High Performance Computing, Big Data e Quantum Computing",Data center,,
Czech Republic,Q213,http://www.wikidata.org/entity/Q4739424,Amalka Supercomputing facility,Data center,,
Canada,Q16,http://www.wikidata.org/entity/Q2984436,Colosse de Québec,Data center,,
Canada,Q16,http://www.wikidata.org/entity/Q120808068,"Computation Centre, University of Toronto",Data center,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q50310137,National Supercomputer Center in Wuxi,Data center,,
Sweden,Q34,http://www.wikidata.org/entity/Q10647972,Q10647972,Data center,,
Sweden,Q34,http://www.wikidata.org/entity/Q10515295,HPC2N,Data center,,
Spain,Q29,http://www.wikidata.org/entity/Q5796983,Q5796983,Data center,,
Spain,Q29,http://www.wikidata.org/entity/Q5157635,Computing Centre of Madrid Complutense University,Data center,,
Spain,Q29,http://www.wikidata.org/entity/Q7573309,Spanish Supercomputing Network,Data center,,
Kenya,Q114,http://www.wikidata.org/entity/Q115454559,Uvumbuzi Center,Data center,,
Norway,Q20,http://www.wikidata.org/entity/Q132721642,Nscale Glomfjord DC,Data center,,
