country_name,country_qid,entity,label,type,latitude,longitude
Bulgaria,Q219,http://www.wikidata.org/entity/Q117706556,WINK,Electric vehicle charging station,,
Bulgaria,Q219,http://www.wikidata.org/entity/Q120376381,Eldrive,Electric vehicle charging station,,
Austria,Q40,http://www.wikidata.org/entity/Q120134778,Ella,Electric vehicle charging station,,
Belarus,Q184,http://www.wikidata.org/entity/Q110634998,Malanka,Electric vehicle charging station,,
Sweden,Q34,http://www.wikidata.org/entity/Q131459503,Elmacken,Electric vehicle charging station,,
