country_name,country_qid,entity,label,type,latitude,longitude
United States,Q30,http://www.wikidata.org/entity/Q609251,Strategic Petroleum Reserve,Fossil fuel,,
United States,Q30,http://www.wikidata.org/entity/Q7487166,Shale gas in the United States,Fossil fuel,,
Spain,Q29,http://www.wikidata.org/entity/Q118247406,Q118247406,Fossil fuel,,
Sweden,Q34,http://www.wikidata.org/entity/Q111732067,Natural gas in Sweden,Fossil fuel,,
Nigeria,Q1033,http://www.wikidata.org/entity/Q17076216,Forte Oil PLC,Fossil fuel,,
Japan,Q17,http://www.wikidata.org/entity/Q126720969,Sekiyu no sato koen(Oil Village Park),Fossil fuel,,
Canada,Q16,http://www.wikidata.org/entity/Q7157447,Peace River oil sands,Fossil fuel,,
Canada,Q16,http://www.wikidata.org/entity/Q7487164,Shale gas in Canada,Fossil fuel,,
Chile,Q298,http://www.wikidata.org/entity/Q131426846,"Socio-environmental conflict due to energy infraestructure in Mejillones, Region of Antofagasta",Fossil fuel,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q7487165,Shale gas in China,Fossil fuel,,
Romania,Q218,http://www.wikidata.org/entity/Q17032892,Shale gas in Romania,Fossil fuel,,
Netherlands,Q55,http://www.wikidata.org/entity/Q111829616,Natural gas in the Netherlands,Fossil fuel,,
