country_name,country_qid,entity,label,type,latitude,longitude
France,Q142,http://www.wikidata.org/entity/Q92311140,Q92311140,Steel mill,,
France,Q142,http://www.wikidata.org/entity/Q106690358,La Providence,Steel mill,,
France,Q142,http://www.wikidata.org/entity/Q107973501,Fonderies de Vaucouleurs,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q4333983,Q4333983,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q19911259,Q19911259,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q94949701,Simsky Mill,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q4192426,Zlatoust Metallurgical Plant,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q4508707,Chelyabinsk Metallurgical Plant,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q65333316,Q65333316,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q86675654,Q86675654,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q100968262,Q100968262,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q108328645,Q108328645,Steel mill,,
Russia,Q159,http://www.wikidata.org/entity/Q128602355,Q128602355,Steel mill,,
Poland,Q36,http://www.wikidata.org/entity/Q56329070,Q56329070,Steel mill,,
Poland,Q36,http://www.wikidata.org/entity/Q11710320,Huta Częstochowa,Steel mill,,
Poland,Q36,http://www.wikidata.org/entity/Q11710334,Huta Zabrze,Steel mill,,
Poland,Q36,http://www.wikidata.org/entity/Q9295114,Huta Bankowa,Steel mill,,
Poland,Q36,http://www.wikidata.org/entity/Q9295233,Huta Zgoda,Steel mill,,
United States,Q30,http://www.wikidata.org/entity/Q93606428,R.D. Cole Manufacturing Company,Steel mill,,
United States,Q30,http://www.wikidata.org/entity/Q65295448,Bethlehem Steel Works,Steel mill,,
United States,Q30,http://www.wikidata.org/entity/Q59564117,Kaiser Steel Mill,Steel mill,,
Ukraine,Q212,http://www.wikidata.org/entity/Q16488153,Q16488153,Steel mill,,
Ukraine,Q212,http://www.wikidata.org/entity/Q4163164,KAMET-STEEL,Steel mill,,
Belgium,Q31,http://www.wikidata.org/entity/Q16542839,Q16542839,Steel mill,,
Belgium,Q31,http://www.wikidata.org/entity/Q2137188,ArcelorMittal Ghent,Steel mill,,
Belgium,Q31,http://www.wikidata.org/entity/Q3552639,Usine d'Athus,Steel mill,,
Belgium,Q31,http://www.wikidata.org/entity/Q122722910,Q122722910,Steel mill,,
Belgium,Q31,http://www.wikidata.org/entity/Q122747421,Q122747421,Steel mill,,
Belgium,Q31,http://www.wikidata.org/entity/Q122811290,Q122811290,Steel mill,,
Germany,Q183,http://www.wikidata.org/entity/Q107150278,G. Krautheim AG,Steel mill,,
Germany,Q183,http://www.wikidata.org/entity/Q618706,Aplerbecker Hütte,Steel mill,,
Germany,Q183,http://www.wikidata.org/entity/Q631845,ArcelorMittal Eisenhüttenstadt,Steel mill,,
Germany,Q183,http://www.wikidata.org/entity/Q134113262,Q134113262,Steel mill,,
Russian Empire,Q34266,http://www.wikidata.org/entity/Q13031729,Q13031729,Steel mill,,
Russian Empire,Q34266,http://www.wikidata.org/entity/Q65027835,Q65027835,Steel mill,,
Russian Empire,Q34266,http://www.wikidata.org/entity/Q86676735,Q86676735,Steel mill,,
Russian Empire,Q34266,http://www.wikidata.org/entity/Q86678537,Q86678537,Steel mill,,
Russian Empire,Q34266,http://www.wikidata.org/entity/Q101089940,Rozhdestvenskie iron mills,Steel mill,,
Russian Empire,Q34266,http://www.wikidata.org/entity/Q102272622,Sylva works,Steel mill,,
Russian Empire,Q34266,http://www.wikidata.org/entity/Q109645958,Q109645958,Steel mill,,
Russian Empire,Q34266,http://www.wikidata.org/entity/Q109828081,Q109828081,Steel mill,,
United Kingdom,Q145,http://www.wikidata.org/entity/Q7017201,Newburn Steelworks,Steel mill,,
United Kingdom,Q145,http://www.wikidata.org/entity/Q7296517,Ravenscraig steelworks,Steel mill,,
United Kingdom,Q145,http://www.wikidata.org/entity/Q116884131,Tremorfa Steelworks,Steel mill,,
Austria,Q40,http://www.wikidata.org/entity/Q99344160,Q99344160,Steel mill,,
Austria,Q40,http://www.wikidata.org/entity/Q121096882,Eisenwerke Wördern,Steel mill,,
North Korea,Q423,http://www.wikidata.org/entity/Q11426236,Sungjin Steel Joint Enterprise,Steel mill,,
Iran,Q794,http://www.wikidata.org/entity/Q5955063,Khouzestan Steel Company,Steel mill,,
Tsardom of Russia,Q186096,http://www.wikidata.org/entity/Q113374859,Q113374859,Steel mill,,
Philippines,Q928,http://www.wikidata.org/entity/Q106253768,Lemery Works,Steel mill,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q115917857,Q115917857,Steel mill,,
Korea,Q18097,http://www.wikidata.org/entity/Q11509466,Q11509466,Steel mill,,
Empire of Japan,Q188712,http://www.wikidata.org/entity/Q11509466,Q11509466,Steel mill,,
Netherlands,Q55,http://www.wikidata.org/entity/Q2146753,Q2146753,Steel mill,,
Austria-Hungary,Q28513,http://www.wikidata.org/entity/Q31820984,Q31820984,Steel mill,,
Azerbaijan Soviet Socialist Republic,Q131337,http://www.wikidata.org/entity/Q28666570,Q28666570,Steel mill,,
Azerbaijan,Q227,http://www.wikidata.org/entity/Q28666570,Q28666570,Steel mill,,
Belarus,Q184,http://www.wikidata.org/entity/Q26806310,Q26806310,Steel mill,,
