country_name,country_qid,entity,label,type,latitude,longitude
France,Q142,http://www.wikidata.org/entity/Q104600065,Parc éolien de Migé-Escamps,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q119721130,Q119721130,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q125504252,Q125504252,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q131155945,Q131155945,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q117352134,Centre Manche,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q132124029,Q132124029,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q125564548,Provence Grand Large Wind Farm,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q60847995,Q60847995,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q116214779,Q116214779,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q96605362,Q96605362,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q122518992,Q122518992,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q99560246,Étoile verte,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q110225854,Q110225854,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q110225882,Q110225882,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q117025413,Q117025413,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q110736218,Q110736218,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q124799011,Q124799011,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q124800280,Q124800280,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q130869732,Q130869732,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q130869894,Q130869894,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q130870436,Q130870436,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q130871463,Q130871463,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q134988184,Q134988184,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q102157025,Q102157025,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q100968997,Barrage des Combes,Energy generation station,,
France,Q142,http://www.wikidata.org/entity/Q108509670,Q108509670,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11334153,Q11334153,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11355127,Q11355127,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11357711,Q11357711,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11465010,Q11465010,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11510076,Q11510076,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11573334,Q11573334,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11226757,Marifu Refinery,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11226751,Negishi Yokohama Refinery,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11514159,Shōwa Denryoku,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q48744648,Q48744648,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q132319518,Ashihama nuclear power plant,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q97342208,Q97342208,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q59326230,Tatsumi Battery Energy Storage System,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q60985637,Minamihayakita Power Station,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q105905467,Q105905467,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q109599476,Q109599476,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q109599744,Q109599744,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q110656240,Q110656240,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q124709156,Q124709156,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q130744656,Q130744656,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q118129377,Shōbugahama Power Station,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11430657,Q11430657,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11465005,Q11465005,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11488821,Q11488821,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11501422,Q11501422,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11551245,Q11551245,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11598414,Q11598414,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11615174,Q11615174,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11620640,Q11620640,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11642086,Q11642086,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11652303,Q11652303,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11980452,Q11980452,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q17210775,Q17210775,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q17988203,Q17988203,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q18337522,Q18337522,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11225732,JFE Chiba Nishi Power Station,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11305139,Summit Mihama Power,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11336773,Zero Watt Power Ichihara Power Station,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11364080,Funamachi Power Plant,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11441559,Osaka Power Station,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11503880,Shin-Tanegashima Power Station,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11554736,Senboku Natural Gas Power Generation,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11611905,Noshiro Wind Farm,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q38276268,Q38276268,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q85877859,Q85877859,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q51722121,Buzen Substation  Battery Storage System,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11305137,Q11305137,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11429503,Q11429503,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11501959,Q11501959,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11501956,Q11501956,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11529904,Q11529904,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11565159,Q11565159,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11603460,Q11603460,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11345936,UBI Power Center,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11423043,Tosa Power Plant,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q22119293,Q22119293,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11225731,JFE Chiba Clean Power Station,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11449450,Uji Energy Center,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11480021,Ichihara Power,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11496836,Ohgishima Power,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11498545,Settsu Energy Center,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11506612,Japan Techno Sodegaura Green Power,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11543510,Yokosuka Power Station,Energy generation station,,
Japan,Q17,http://www.wikidata.org/entity/Q11609172,Zero Watt Power Mihama Power Station,Energy generation station,,
