country_name,country_qid,entity,label,type,latitude,longitude
Japan,Q17,http://www.wikidata.org/entity/Q11573334,Q11573334,Nuclear power plant,,
Japan,Q17,http://www.wikidata.org/entity/Q132319518,Ashihama nuclear power plant,Nuclear power plant,,
United Kingdom,Q145,http://www.wikidata.org/entity/Q3664618,Q3664618,Nuclear power plant,,
United States,Q30,http://www.wikidata.org/entity/Q7441789,Sears Isle Nuclear Power Plant,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q1124801,Q1124801,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q3664623,Q3664623,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q3664632,Q3664632,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q17762235,Q17762235,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q17764341,Q17764341,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q30894423,Q30894423,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q30894434,Q30894434,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q30899943,Q30899943,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q2944606,Pengze Nuclear Power Plant,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q3664610,Hongshiding Nuclear Power Plant,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q3664628,Taohuajiang Nuclear Power Plant,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q17017842,Jiamusi Nuclear Power Plant,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q48838058,Q48838058,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q30894437,Sanming Nuclear Power Plant,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q130397099,Q130397099,Nuclear power plant,,
People's Republic of China,Q148,http://www.wikidata.org/entity/Q130397101,Q130397101,Nuclear power plant,,
Russia,Q159,http://www.wikidata.org/entity/Q119041297,Q119041297,Nuclear power plant,,
Russia,Q159,http://www.wikidata.org/entity/Q123245450,Q123245450,Nuclear power plant,,
Russia,Q159,http://www.wikidata.org/entity/Q123335776,Q123335776,Nuclear power plant,,
Russia,Q159,http://www.wikidata.org/entity/Q129932709,Q129932709,Nuclear power plant,,
Russia,Q159,http://www.wikidata.org/entity/Q129941416,Q129941416,Nuclear power plant,,
Russia,Q159,http://www.wikidata.org/entity/Q130324051,Q130324051,Nuclear power plant,,
India,Q668,http://www.wikidata.org/entity/Q3664609,Q3664609,Nuclear power plant,,
India,Q668,http://www.wikidata.org/entity/Q3664613,Kovvada Atomic Power Project,Nuclear power plant,,
India,Q668,http://www.wikidata.org/entity/Q3664617,Mithi Virdi Nuclear Power Plant,Nuclear power plant,,
India,Q668,http://www.wikidata.org/entity/Q117848044,Haripur Nuclear Power Plant,Nuclear power plant,,
Iran,Q794,http://www.wikidata.org/entity/Q7067988,Nuclear Power Plant,Nuclear power plant,,
Iran,Q794,http://www.wikidata.org/entity/Q113146110,Saveh nuclear power plant,Nuclear power plant,,
Iran,Q794,http://www.wikidata.org/entity/Q115207006,Isfahan nuclear power plant,Nuclear power plant,,
Spain,Q29,http://www.wikidata.org/entity/Q5760813,Q5760813,Nuclear power plant,,
Slovakia,Q214,http://www.wikidata.org/entity/Q111128523,Q111128523,Nuclear power plant,,
Soviet Union,Q15180,http://www.wikidata.org/entity/Q4342936,Pamir-630D,Nuclear power plant,,
Soviet Union,Q15180,http://www.wikidata.org/entity/Q114388647,Q114388647,Nuclear power plant,,
Turkey,Q43,http://www.wikidata.org/entity/Q110259610,İğneada Nuclear Power Plant,Nuclear power plant,,
Czech Republic,Q213,http://www.wikidata.org/entity/Q111128253,Q111128253,Nuclear power plant,,
Belarus,Q184,http://www.wikidata.org/entity/Q113146107,Q113146107,Nuclear power plant,,
Poland,Q36,http://www.wikidata.org/entity/Q108904470,Warta-Klempic Nuclear Power Station,Nuclear power plant,,
Romania,Q218,http://www.wikidata.org/entity/Q117710013,Q117710013,Nuclear power plant,,
South Africa,Q258,http://www.wikidata.org/entity/Q3664629,Q3664629,Nuclear power plant,,
Cuba,Q241,http://www.wikidata.org/entity/Q114388645,Q114388645,Nuclear power plant,,
Brazil,Q155,http://www.wikidata.org/entity/Q119041233,Q119041233,Nuclear power plant,,
Egypt,Q79,http://www.wikidata.org/entity/Q119041234,Q119041234,Nuclear power plant,,
Azerbaijan,Q227,http://www.wikidata.org/entity/Q121682653,Səngəçal Nuclear Power Station,Nuclear power plant,,
Portugal,Q45,http://www.wikidata.org/entity/Q118877142,Central Nuclear de Ferrel,Nuclear power plant,,
Georgia,Q230,http://www.wikidata.org/entity/Q121254962,Q121254962,Nuclear power plant,,
